0;0.063
0.0199929999999995;0.063
0.0410040000000009;0.063
0.061009999999996;0.063
0.0800109999999989;0.063
0.0999900000000054;0.063
0.121010999999996;0.063
0.141996000000006;0.063
0.160994000000002;0.063
0.181001000000009;0.063
0.201006000000007;0.063
0.220996;0.063
0.239995000000008;0.063
0.260000000000005;0.063
0.280986999999996;0.063
0.301006999999998;0.063
0.320008999999999;0.063
0.340990000000005;0.063
0.359991000000008;0.063
0.379992000000001;0.063
0.401004;0.063
0.420985999999999;0.063
0.440987000000007;0.063
0.460009999999997;0.063
0.479989000000003;0.063
0.501000000000005;0.063
0.519999999999996;0.063
0.540990000000008;0.061
0.560994000000008;0.061
0.579993999999999;0.059
0.601006999999996;0.058
0.619987000000009;0.056
0.639991000000009;0.054
0.661001999999996;0.052
0.680000000000007;0.049
0.700005000000004;0.047
0.721001999999999;0.044
0.740002000000004;0.041
0.761012000000008;0.038
0.780994000000007;0.035
0.801000000000002;0.031
0.820988;0.028
0.842002000000008;0.024
0.861002999999997;0.021
0.881006999999997;0.017
0.900987999999998;0.013
0.919999000000004;0.01
0.941010000000006;0.006
0.96099000000001;0.002
0.979991999999996;-0.001
1.001002;-0.005
1.020989;-0.009
1.039993;-0.012
1.061001;-0.016
1.081003;-0.019
1.101006;-0.023
1.12199200000001;-0.026
1.141998;-0.029
1.159993;-0.032
1.181005;-0.035
1.201008;-0.037
1.220997;-0.039
1.240998;-0.041
1.259995;-0.043
1.28100000000001;-0.045
1.30100400000001;-0.047
1.320989;-0.048
1.340997;-0.049
1.36099800000001;-0.051
1.380999;-0.051
1.40100600000001;-0.052
1.421993;-0.052
1.440012;-0.052
1.460995;-0.052
1.480997;-0.052
1.50100400000001;-0.051
1.520059;-0.051
1.540009;-0.05
1.560997;-0.049
1.581;-0.047
1.601004;-0.046
1.62199100000001;-0.044
1.641998;-0.043
1.662004;-0.041
1.68100100000001;-0.039
1.70100600000001;-0.036
1.72101000000001;-0.034
1.741011;-0.031
1.761995;-0.029
1.78099300000001;-0.026
1.800996;-0.023
1.821005;-0.021
1.84000400000001;-0.017
1.861013;-0.015
1.880996;-0.012
1.900999;-0.009
1.921013;-0.005
1.940991;-0.003
1.960995;0.001
1.980998;0.003
2.000998;0.007
2.01999600000001;0.009
2.04099600000001;0.012
2.06201;0.015
2.08201700000001;0.017
2.10199900000001;0.02
2.121008;0.023
2.141015;0.025
2.16200000000001;0.027
2.180999;0.029
2.199997;0.031
2.22101000000001;0.033
2.241012;0.035
2.260993;0.036
2.28200100000001;0.037
2.30099700000001;0.038
2.321004;0.039
2.34101100000001;0.04
2.360991;0.041
2.381997;0.041
2.40099600000001;0.041
2.421013;0.041
2.440994;0.041
2.46099600000001;0.041
2.480999;0.041
2.50100400000001;0.04
2.52104200000001;0.039
2.540993;0.039
2.561002;0.037
2.581007;0.036
2.601011;0.035
2.62201;0.033
2.64201300000001;0.031
2.661993;0.03
2.680993;0.028
2.70200200000001;0.026
2.720994;0.024
2.741005;0.022
2.761008;0.019
2.781997;0.017
2.800996;0.015
2.820999;0.012
2.84199600000001;0.01
2.861998;0.007
2.88099700000001;0.005
2.902005;0.003
2.92201200000001;0
2.941016;-0.002
2.960994;-0.005
2.982006;-0.007
3.001008;-0.009
3.021011;-0.012
3.041003;-0.014
3.06101100000001;-0.016
3.081014;-0.018
3.102003;-0.02
3.121005;-0.021
3.14200100000001;-0.023
3.161;-0.025
3.18100700000001;-0.026
3.20101;-0.027
3.22200000000001;-0.029
3.240994;-0.03
3.26099600000001;-0.031
3.281001;-0.031
3.30100400000001;-0.032
3.320001;-0.033
3.34099400000001;-0.033
3.360015;-0.033
3.38100300000001;-0.033
3.40101;-0.033
3.421014;-0.033
3.43999700000001;-0.033
3.46000000000001;-0.033
3.481013;-0.032
3.50101600000001;-0.031
3.52099700000001;-0.031
3.542012;-0.029
3.56201900000001;-0.029
3.58199500000001;-0.027
3.60101900000001;-0.026
3.620018;-0.025
3.64099900000001;-0.023
3.66100400000001;-0.022
3.68100700000001;-0.02
3.702016;-0.019
3.721996;-0.017
3.74101300000001;-0.015
3.76099500000001;-0.013
3.779995;-0.012
3.801008;-0.01
3.821011;-0.008
3.842009;-0.006
3.86101000000001;-0.004
3.881011;-0.002
3.901017;0
3.920996;0.002
3.940004;0.003
3.96101400000001;0.005
3.982001;0.007
3.999995;0.009
4.021002;0.011
4.04101900000001;0.012
4.061003;0.014
4.08100900000001;0.015
4.101011;0.017
4.122;0.018
4.141003;0.019
4.159999;0.021
4.182017;0.021
4.201016;0.023
4.220016;0.023
4.241004;0.024
4.26201400000001;0.025
4.281012;0.025
4.301019;0.026
4.321022;0.026
4.34000400000001;0.026
4.36001;0.026
4.38001200000001;0.026
4.40102;0.026
4.420018;0.026
4.44101000000001;0.025
4.462014;0.025
4.48101200000001;0.025
4.501999;0.024
4.522001;0.023
4.541011;0.022
4.56199700000001;0.021
4.582002;0.02
4.601001;0.019
4.621002;0.018
4.641009;0.017
4.661012;0.015
4.681014;0.014
4.701021;0.013
4.721;0.011
4.74201000000001;0.01
4.76201500000001;0.008
4.782015;0.007
4.802019;0.005
4.821023;0.004
4.84201;0.002
4.86201700000001;0.001
4.88202;-0.001
4.90101800000001;-0.003
4.92200100000001;-0.004
4.94101000000001;-0.005
4.961016;-0.007
4.98200200000001;-0.008
5.00002000000001;-0.009
5.021007;-0.011
5.04101900000001;-0.012
5.059997;-0.013
5.08100900000001;-0.014
5.10202;-0.015
5.12102;-0.016
5.14101100000001;-0.017
5.16101400000001;-0.018
5.181022;-0.018
5.200022;-0.019
5.220004;-0.019
5.240999;-0.02
5.26200800000001;-0.02
5.281009;-0.02
5.30101500000001;-0.021
5.32101900000001;-0.021
5.340001;-0.021
5.36000800000001;-0.021
