0;0
0.0220039999999999;0
0.0410009999999996;0
0.0610080000000002;0
0.08101;0
0.100007;0
0.119998;0
0.141008;0
0.161009;0
0.181016;0
0.200015;0
0.221009;0
0.24101;0
0.261014;0
0.280009;0
0.301017;0
0.321003;0
0.341006;0
0.360005;0
0.380013;0
0.399994;0
0.421005;0
0.441008;0
0.46101;0
0.481016;0
0.500996;0
0.521001;0
0.541004;0
0.561003;0
0.580002;0
0.601011;0
0.622;0
0.640995;0
0.662003;0
0.681001;0
0.701009;0
0.720992;0
0.741017;0
0.760016;0
0.779995;0
0.799996;0
0.821015;0
0.842005;0
0.861005;0
0.880005;0
0.900993;0
0.919996;0
0.941009;0
0.961012;0
0.981996;0
1.000996;0
1.022013;0
1.041012;0
1.061015;0
1.080014;0
1.099995;0
1.121012;0
1.141016;0
1.160996;0
1.181003;0
1.201007;0
1.220019;0
1.241008;0
1.261011;0
1.280008;0
1.300996;0
1.32101;0
1.341013;0
1.361015;0
1.381019;0
1.400996;0
1.421005;0
1.439998;0
1.46;0
1.481014;0
1.501015;0
1.520995;0
1.542008;0
1.561004;0
1.58;0
1.600004;0
1.620014;0
1.640998;0
1.661006;0
1.681008;0
1.701015;0
1.721008;0
1.741016;0
1.762;0
1.782006;0
1.801008;0
1.820015;0
1.842006;0
1.861006;0
1.881013;0
1.901015;0
1.921005;0
1.941006;0
1.961008;0
1.982017;0
2.001997;0
2.021;0
2.042009;0
2.062016;0
2.081016;0
2.100997;0
2.121009;0
2.141011;0
2.162013;0
2.181012;0
2.201014;0
2.220019;0
2.241007;0
2.261007;0
2.280005;0
2.300006;0
2.320997;0
2.341;0
2.361002;0
2.380002;0
2.401016;0
2.421022;0
2.441005;0
2.461012;0
2.481017;0
2.500997;0
2.522009;0
2.54101;0
2.561011;0
2.581016;0
2.600011;0
2.620022;0
2.64;0
2.660005;0
2.681016;0
2.701022;0
2.722017;0
2.741015;0
2.76101;0
2.781015;0
2.801016;0
2.820022;0
2.840003;0
2.860006;0
2.882002;0
2.900016;0
2.920003;0
2.940006;0
2.961021;0
2.981023;0
3.001004;0
3.020012;0
3.04102;0
3.061022;0
3.081003;0
3.100024;0
3.120012;0
3.141016;0
3.161017;0
3.182025;0
3.202005;0
3.222017;0
3.241017;0
3.260017;0
3.280023;0
3.301009;0
3.321018;0
3.342004;0
3.361007;0
3.381012;0
3.401018;0
3.421004;0
3.441009;0
3.461013;0
3.481014;0
3.501019;0
3.520023;0
3.540003;0
3.561014;0
3.582003;0
3.600023;0
3.620011;0
3.640019;0
3.660024;0
3.682016;0
3.701017;0
3.722018;0
3.741013;0
3.760014;0
3.781003;0
3.801011;0
3.82102;0
3.84002;0
3.860023;0
3.881008;0
3.901011;0
3.921017;0
3.941021;0
3.960017;0
3.980022;0
4.000003;0
4.021014;0
4.042024;0
4.061022;0
4.081023;0
4.101004;0
4.121008;0
4.141007;0
4.161009;0
4.180007;0
4.200008;0
4.221005;0
4.240003;0
4.261012;0
4.281018;0
4.30102;0
4.321008;0
4.342018;0
4.361021;0
4.382007;0
4.401007;0
4.421018;0
4.44102;0
4.46102;0
4.481025;0
4.501027;0
4.520005;0
4.541016;0
4.561019;0
4.580019;0
4.601007;0
4.620018;0
4.641028;0
4.661009;0
4.681016;0
4.701019;0
4.721012;0
4.74101;0
4.761012;0
4.781013;0
4.801019;0
4.820021;0
4.84101;0
4.861018;0
4.88102;0
4.902005;0
4.921015;0
4.940014;0.001
4.961021;0.001
4.980022;0.001
5.001005;0.001
5.021021;0.001
5.041029;0.001
5.061006;0.001
5.08202;0.001
5.102022;0.001
5.121006;0.001
5.140025;0.001
5.161008;0.001
5.180029;0.002
5.201013;0.002
5.221021;0.002
5.24201;0.002
5.261005;0.002
5.280028;0.002
5.30101;0.002
5.321019;0.002
5.342005;0.002
5.36103;0.002
5.381012;0.002
5.40102;0.002
5.420026;0.002
5.440004;0.002
5.460007;0.002
5.481017;0.002
5.50202;0.002
5.522006;0.003
5.542009;0.003
5.561009;0.003
5.582019;0.003
5.603007;0.003
5.621009;0.003
5.641016;0.003
5.660016;0.003
5.680024;0.003
5.702015;0.004
5.721021;0.004
5.741029;0.004
5.760028;0.004
5.780008;0.004
5.801014;0.004
5.821029;0.004
5.842011;0.004
5.86101;0.004
5.881012;0.004
5.90001;0.004
5.921021;0.004
5.940022;0.004
5.960028;0.004
5.982022;0.004
6.001015;0.005
6.02101;0.005
6.041013;0.005
6.060015;0.005
6.081027;0.005
6.101031;0.005
6.121021;0.005
6.141024;0.005
6.162007;0.005
6.181026;0.005
6.201032;0.006
6.221017;0.006
6.241022;0.006
6.260023;0.006
6.280026;0.006
6.301009;0.006
6.320019;0.006
6.340026;0.006
6.361013;0.006
6.380007;0.006
6.400014;0.006
6.420026;0.006
6.440027;0.006
6.461011;0.006
6.482019;0.006
6.501017;0.006
6.520023;0.006
6.541032;0.006
6.560028;0.006
6.581009;0.006
6.601013;0.006
6.621019;0.006
6.641019;0.006
6.661022;0.006
6.680018;0.007
6.701027;0.007
6.721016;0.007
6.742027;0.007
6.762033;0.007
6.782014;0.007
6.801015;0.007
6.821022;0.007
6.841028;0.007
6.860028;0.007
6.88003;0.007
6.901015;0.007
6.92203;0.007
6.942033;0.007
6.961033;0.007
